año,corporacion,lugar,votacion,localidad,longitud,latitud,geometry,upz
2007,CONCEJO,COLEGIO LA GIRALDA,27,FONTIBON,-74.14173478999999,4.681725344000029,POINT (-74.14173478999999 4.681725344000029),FONTIBON
2007,CONCEJO,LA LAGUNA,22,FONTIBON,-74.14939245199997,4.672245606000047,POINT (-74.14939245199997 4.672245606000047),FONTIBON
2007,CONCEJO,MODELIA SUR,370,FONTIBON,-74.11924086099998,4.670049755000036,POINT (-74.11924086099998 4.670049755000036),MODELIA
2007,CONCEJO,LA PRADERA,11,FONTIBON,-74.12182556299996,4.623994109000023,POINT (-74.12182556299996 4.623994109000023),SAN RAFAEL
2007,CONCEJO,PUENTE GRANDE,6,FONTIBON,-74.16811639799994,4.697663889000069,POINT (-74.16811639799994 4.697663889000069),FONTIBON SAN PABLO
2007,CONCEJO,PUERTA DE TEJA,9,FONTIBON,-74.12699896,4.682179560000066,POINT (-74.12699896 4.682179560000066),CAPELLANIA
2007,CONCEJO,SAN PABLO LA PERLA,15,FONTIBON,-74.15887107399993,4.688993233000076,POINT (-74.15887107399993 4.688993233000076),FONTIBON SAN PABLO
2007,CONCEJO,SAUZALITO CARLOS LLERAS,412,FONTIBON,-74.11116312152735,4.658984334694457,POINT (-74.11116312152735 4.658984334694457),CIUDAD SALITRE OCCIDENTAL
2007,CONCEJO,VERACRUZ,51,FONTIBON,-74.13770941799999,4.679446399000028,POINT (-74.13770941799999 4.679446399000028),FONTIBON
2007,CONCEJO,VERSALLES,29,FONTIBON,-74.14523521799998,4.686837268000033,POINT (-74.14523521799998 4.686837268000033),FONTIBON
2007,CONCEJO,VILLEMAR,53,FONTIBON,-74.13918465199998,4.672594228000037,POINT (-74.13918465199998 4.672594228000037),FONTIBON
2007,CONCEJO,ZONA FRANCA,23,FONTIBON,-74.15965763099996,4.671739569000067,POINT (-74.15965763099996 4.671739569000067),ZONA FRANCA
2007,CONCEJO,BACHUE,51,ENGATIVA,-74.10182822499996,4.718635634000066,POINT (-74.10182822499996 4.718635634000066),MINUTO DE DIOS
2007,CONCEJO,BACHUE II - BOCHICA I,44,ENGATIVA,-74.10589612699994,4.712395776000051,POINT (-74.10589612699994 4.712395776000051),MINUTO DE DIOS
2007,CONCEJO,BOCHICA,161,ENGATIVA,-74.11216229099995,4.710570740000037,POINT (-74.11216229099995 4.710570740000037),BOLIVIA
2007,CONCEJO,BOLIVIA,164,ENGATIVA,-74.108315,4.71982,POINT (-74.108315 4.71982),BOLIVIA
2007,CONCEJO,BONANZA,106,ENGATIVA,-74.08685265499997,4.690132197000025,POINT (-74.08685265499997 4.690132197000025),LAS FERIAS
2007,CONCEJO,BOSQUE POPULAR,102,ENGATIVA,-74.09538260399995,4.668805920000068,POINT (-74.09538260399995 4.668805920000068),LAS FERIAS
2007,CONCEJO,BOYACA,102,ENGATIVA,-74.09952889199997,4.68813907200007,POINT (-74.09952889199997 4.68813907200007),BOYACA REAL
2007,CONCEJO,CIUDAD DE HONDA,17,ENGATIVA,-74.09349927999995,4.67293255900006,POINT (-74.09349927999995 4.67293255900006),LAS FERIAS
2007,CONCEJO,CIUDADELA COLSUBSIDIO,238,ENGATIVA,-74.11391557099995,4.720811409000021,POINT (-74.11391557099995 4.720811409000021),BOLIVIA
2007,CONCEJO,EL CORTIJO,205,ENGATIVA,-74.12238073899994,4.725671602000034,POINT (-74.12238073899994 4.725671602000034),BOLIVIA
2007,CONCEJO,EL GUALI,72,ENGATIVA,-74.09435405699998,4.671215577000055,POINT (-74.09435405699998 4.671215577000055),LAS FERIAS
2007,CONCEJO,EL LUJAN,99,ENGATIVA,-74.10148869699998,4.678894774000071,POINT (-74.10148869699998 4.678894774000071),SANTA CECILIA
2007,CONCEJO,EL MORISCO,22,ENGATIVA,-74.09038497199998,4.70515559100005,POINT (-74.09038497199998 4.70515559100005),MINUTO DE DIOS
2007,CONCEJO,EL MUELLE,19,ENGATIVA,-74.12521383799998,4.700289142000031,POINT (-74.12521383799998 4.700289142000031),ENGATIVA
2007,CONCEJO,EL PALMAR,12,ENGATIVA,-74.0999003,4.7137102,POINT (-74.0999003 4.7137102),MINUTO DE DIOS
2007,CONCEJO,ENGATIVA,67,ENGATIVA,-74.14095824099996,4.716288231000021,POINT (-74.14095824099996 4.716288231000021),ENGATIVA
2007,CONCEJO,FERIAS II,31,ENGATIVA,-74.08190081299995,4.686961488000065,POINT (-74.08190081299995 4.686961488000065),LAS FERIAS
2007,CONCEJO,FLORENCIA,31,ENGATIVA,-74.10526331599993,4.69956810900004,POINT (-74.10526331599993 4.69956810900004),BOYACA REAL
2007,CONCEJO,GARCES NAVAS,71,ENGATIVA,-74.12207204399994,4.711136510000074,POINT (-74.12207204399994 4.711136510000074),GARCES NAVAS
2007,CONCEJO,LA CABAÑA,18,ENGATIVA,-74.10219663,4.674296156000025,POINT (-74.10219663 4.674296156000025),LAS FERIAS
2007,CONCEJO,LA ESPAÑOLA,86,ENGATIVA,-74.09653854899994,4.703375863000076,POINT (-74.09653854899994 4.703375863000076),MINUTO DE DIOS
2007,CONCEJO,LA ESTRADA,99,ENGATIVA,-74.09152579599998,4.678782291000061,POINT (-74.09152579599998 4.678782291000061),LAS FERIAS
2007,CONCEJO,LA ESTRADITA,61,ENGATIVA,-74.09156636099993,4.677421343000049,POINT (-74.09156636099993 4.677421343000049),LAS FERIAS
2007,CONCEJO,LA EUROPA,57,ENGATIVA,-74.09357475199994,4.683808993000071,POINT (-74.09357475199994 4.683808993000071),LAS FERIAS
2007,CONCEJO,LA FLORIDA,42,ENGATIVA,-74.11058796699996,4.692899556000043,POINT (-74.11058796699996 4.692899556000043),BOYACA REAL
2007,CONCEJO,LA GRANJA,42,ENGATIVA,-74.10180744699994,4.698713442000042,POINT (-74.10180744699994 4.698713442000042),BOYACA REAL
2007,CONCEJO,LA SALINA,44,ENGATIVA,-74.11402123399995,4.697956262000048,POINT (-74.11402123399995 4.697956262000048),BOYACA REAL
2007,CONCEJO,LA SERENA,54,ENGATIVA,-74.09499903299997,4.708631876000027,POINT (-74.09499903299997 4.708631876000027),MINUTO DE DIOS
2007,CONCEJO,LAS FERIAS,57,ENGATIVA,-74.08716271499998,4.68068259000006,POINT (-74.08716271499998 4.68068259000006),LAS FERIAS
2007,CONCEJO,LAS MERCEDES,5,ENGATIVA,-74.08081979099995,4.569269680000048,POINT (-74.08081979099995 4.569269680000048),SAN BLAS
2007,CONCEJO,LOS ALAMOS,60,ENGATIVA,-74.11978794899994,4.69570563000002,POINT (-74.11978794899994 4.69570563000002),ALAMOS
2007,CONCEJO,LOS ALAMOS NORTE,148,ENGATIVA,-74.11737052299998,4.710317149000048,POINT (-74.11737052299998 4.710317149000048),GARCES NAVAS
2007,CONCEJO,LOS CEREZOS,21,ENGATIVA,-74.10015043799996,4.706390361000047,POINT (-74.10015043799996 4.706390361000047),MINUTO DE DIOS
2007,CONCEJO,MINUTO DE DIOS,224,ENGATIVA,-74.09033767699998,4.698129252000058,POINT (-74.09033767699998 4.698129252000058),MINUTO DE DIOS
2007,CONCEJO,NORMANDIA,286,ENGATIVA,-74.10790265099996,4.661957395000059,POINT (-74.10790265099996 4.661957395000059),JARDIN BOTANICO
2007,CONCEJO,PLAZUELAS DEL VIRREY,30,ENGATIVA,-74.12330064799994,4.704557273000034,POINT (-74.12330064799994 4.704557273000034),GARCES NAVAS
2007,CONCEJO,QUIRIGUA,172,ENGATIVA,-74.10385843999995,4.707612070000039,POINT (-74.10385843999995 4.707612070000039),MINUTO DE DIOS
2007,CONCEJO,QUIRIGUA (PLAZA DE MERCADO),69,ENGATIVA,-74.09834882399997,4.712708186000043,POINT (-74.09834882399997 4.712708186000043),MINUTO DE DIOS
2007,CONCEJO,SAN IGNACIO,23,ENGATIVA,-74.11170781499999,4.673938038000074,POINT (-74.11170781499999 4.673938038000074),SANTA CECILIA
2007,CONCEJO,SAN MARCOS,100,ENGATIVA,-74.10397213399995,4.685961514000041,POINT (-74.10397213399995 4.685961514000041),BOYACA REAL
2007,CONCEJO,SANTA CECILIA,18,ENGATIVA,-74.11305605299998,4.677248620000057,POINT (-74.11305605299998 4.677248620000057),SANTA CECILIA
2007,CONCEJO,SANTA HELENITA,76,ENGATIVA,-74.10337860899995,4.688928773000043,POINT (-74.10337860899995 4.688928773000043),BOYACA REAL
2007,CONCEJO,SANTA ROSITA,94,ENGATIVA,-74.10789106199996,4.701727638000023,POINT (-74.10789106199996 4.701727638000023),BOYACA REAL
2007,CONCEJO,STA. MARIA DEL LAGO,90,ENGATIVA,-74.09470131699999,4.691661443000044,POINT (-74.09470131699999 4.691661443000044),BOYACA REAL
2007,CONCEJO,TABORA,42,ENGATIVA,-74.09808773399999,4.693789436000031,POINT (-74.09808773399999 4.693789436000031),BOYACA REAL
2007,CONCEJO,TISQUESUSA,29,ENGATIVA,-74.09468949399997,4.702307462000022,POINT (-74.09468949399997 4.702307462000022),MINUTO DE DIOS
2007,CONCEJO,VILLA AMALIA,34,ENGATIVA,-74.12630135199998,4.710598490000052,POINT (-74.12630135199998 4.710598490000052),GARCES NAVAS
2007,CONCEJO,VILLA CONSTANZA,9,ENGATIVA,-74.12846496099996,4.708291404000022,POINT (-74.12846496099996 4.708291404000022),ENGATIVA
2007,CONCEJO,VILLA GLADYS,25,ENGATIVA,-74.13430698299999,4.705067449000069,POINT (-74.13430698299999 4.705067449000069),ENGATIVA
2007,CONCEJO,VILLA LUZ,240,ENGATIVA,-74.10643212699995,4.68078184500007,POINT (-74.10643212699995 4.68078184500007),SANTA CECILIA
2007,CONCEJO,VILLAS DE GRANADA,145,ENGATIVA,-74.12971919999995,4.716057361000026,POINT (-74.12971919999995 4.716057361000026),GARCES NAVAS
2007,CONCEJO,ZARZAMORA,66,ENGATIVA,-74.10797802399998,4.696281935000059,POINT (-74.10797802399998 4.696281935000059),BOYACA REAL
2007,CONCEJO,AFIDRO LAS PALMAS,58,SUBA,-74.11182177313226,4.749902312601088,POINT (-74.11182177313226 4.749902312601088),TIBABUYES
2007,CONCEJO,SALON COMUNAL AURES II,77,SUBA,-74.10196150899998,4.733217357000058,POINT (-74.10196150899998 4.733217357000058),EL RINCON
2007,CONCEJO,BILBAO,11,SUBA,-74.0611733,4.7075322,POINT (-74.0611733 4.7075322),LA ALHAMBRA
2007,CONCEJO,BOSQUES DE SUBA,28,SUBA,-74.0796719,4.7270888,POINT (-74.0796719 4.7270888),NIZA
2007,CONCEJO,CIUDADELA CAFAM,254,SUBA,-74.1035955,4.7468462,POINT (-74.1035955 4.7468462),EL RINCON
2007,CONCEJO,CIUDADELA NUEVA TIBABUYES,65,SUBA,-74.10660422064569,4.735692518145205,POINT (-74.10660422064569 4.735692518145205),TIBABUYES
2007,CONCEJO,COLINA CAMPESTRE,1282,SUBA,-74.061332,4.7337562,POINT (-74.061332 4.7337562),EL PRADO
2007,CONCEJO,EL RINCON,39,SUBA,-74.0896688,4.7250134,POINT (-74.0896688 4.7250134),EL RINCON
2007,CONCEJO,LA AGUADITA,2,SUBA,-74.0813027046065,4.71806369922045,POINT (-74.0813027046065 4.71806369922045),NIZA
2007,CONCEJO,LA ALHAMBRA,1070,SUBA,-74.0609083,4.7026269,POINT (-74.0609083 4.7026269),LA ALHAMBRA
2007,CONCEJO,LA FLORESTA NORTE,494,SUBA,-74.0735122,4.6929026,POINT (-74.0735122 4.6929026),LA FLORESTA
2007,CONCEJO,LA GAITANA,46,SUBA,-74.07245197899994,4.674229417000049,POINT (-74.07245197899994 4.674229417000049),DOCE DE OCTUBRE
2007,CONCEJO,LA TOSCANA,9,SUBA,-74.1152001,4.7443699,POINT (-74.1152001 4.7443699),TIBABUYES
2007,CONCEJO,LISBOA,23,SUBA,-74.1229855,4.7429247,POINT (-74.1229855 4.7429247),TIBABUYES
2007,CONCEJO,MAZUREN,590,SUBA,-74.0499144,4.736319,POINT (-74.0499144 4.736319),EL PRADO
2007,CONCEJO,NIZA IX,264,SUBA,-74.06067303499998,4.713495869000042,POINT (-74.06067303499998 4.713495869000042),EL PRADO
2007,CONCEJO,NIZA LEY,467,SUBA,-74.07537517238661,4.705291153673785,POINT (-74.07537517238661 4.705291153673785),NIZA
2007,CONCEJO,NIZA NORTE,794,SUBA,-74.0781304,4.7110285,POINT (-74.0781304 4.7110285),NIZA
2007,CONCEJO,NIZA VIII,227,SUBA,-74.0657219,4.7101916,POINT (-74.0657219 4.7101916),NIZA
2007,CONCEJO,NUEVA ZELANDIA,49,SUBA,-74.04953912599996,4.759085622000043,POINT (-74.04953912599996 4.759085622000043),SAN JOSE DE BAVARIA
2007,CONCEJO,PASADENA,599,SUBA,-74.0629801,4.6927092,POINT (-74.0629801 4.6927092),LA ALHAMBRA
2007,CONCEJO,PONTEVEDRA,434,SUBA,-74.07401792199994,4.695967249000034,POINT (-74.07401792199994 4.695967249000034),LA FLORESTA
2007,CONCEJO,PRADO CIUDAD JARDIN,108,SUBA,-74.06980868399995,4.719289007000043,POINT (-74.06980868399995 4.719289007000043),NIZA
2007,CONCEJO,PRADO PINZON,128,SUBA,-74.05738754199996,4.722990696000068,POINT (-74.05738754199996 4.722990696000068),EL PRADO
2007,CONCEJO,PRADO VERANIEGO,192,SUBA,-74.05417374199999,4.717159632000062,POINT (-74.05417374199999 4.717159632000062),EL PRADO
2007,CONCEJO,SAN BARTOLOME,107,SUBA,-74.0740146,4.7162099,POINT (-74.0740146 4.7162099),NIZA
2007,CONCEJO,SAN CIPRIANO,111,SUBA,-74.05503118599995,4.748629041000072,POINT (-74.05503118599995 4.748629041000072),BRITALIA
2007,CONCEJO,SAN LUIS,216,SUBA,-74.06726194899994,4.64830091400006,POINT (-74.06726194899994 4.64830091400006),GALERIAS
2007,CONCEJO,SAN NICOLAS,142,SUBA,-74.0603539,4.7640775,POINT (-74.0603539 4.7640775),SAN JOSE DE BAVARIA
2007,CONCEJO,SUBA,368,SUBA,-74.1137627,4.7399047,POINT (-74.1137627 4.7399047),TIBABUYES
2007,CONCEJO,TEJARES NORTE,330,SUBA,-74.05026994599996,4.762782869000034,POINT (-74.05026994599996 4.762782869000034),SAN JOSE DE BAVARIA
2007,CONCEJO,TIBABUYES,102,SUBA,-74.099281,4.7516348,POINT (-74.099281 4.7516348),SUBA
2007,CONCEJO,TIBABUYES UNIVERSAL,43,SUBA,-74.11057586699997,4.746231617000035,POINT (-74.11057586699997 4.746231617000035),TIBABUYES
2007,CONCEJO,UDCA - GUAYMARAL,14,SUBA,-74.04937821897461,4.801092475085889,POINT (-74.04937821897461 4.801092475085889),
2007,CONCEJO,VILLA DEL PRADO,543,SUBA,-74.0537779,4.7557424,POINT (-74.0537779 4.7557424),SAN JOSE DE BAVARIA
2007,CONCEJO,12 DE OCTUBRE,21,BARRIOS UNIDOS,-74.07335095099995,4.666941938000036,POINT (-74.07335095099995 4.666941938000036),LOS ALCAZARES
2007,CONCEJO,BENJAMIN HERRERA,18,BARRIOS UNIDOS,-74.07567930199997,4.652273764000029,POINT (-74.07567930199997 4.652273764000029),LOS ALCAZARES
2007,CONCEJO,COLOMBIA,47,BARRIOS UNIDOS,-74.06551906299995,4.657375872000046,POINT (-74.06551906299995 4.657375872000046),LOS ALCAZARES
2007,CONCEJO,ENTRE RIOS,114,BARRIOS UNIDOS,-74.07541461999995,4.680300152000029,POINT (-74.07541461999995 4.680300152000029),LOS ANDES
2007,CONCEJO,GAITAN,40,BARRIOS UNIDOS,-74.07245197899994,4.674229417000049,POINT (-74.07245197899994 4.674229417000049),DOCE DE OCTUBRE
2007,CONCEJO,JOSE JOAQUIN VARGAS,139,BARRIOS UNIDOS,-74.08314810399997,4.672682597000062,POINT (-74.08314810399997 4.672682597000062),DOCE DE OCTUBRE
2007,CONCEJO,LA CASTELLANA,358,BARRIOS UNIDOS,-74.06048851999998,4.682589826000026,POINT (-74.06048851999998 4.682589826000026),LOS ANDES
2007,CONCEJO,LA MUEQUETA,29,BARRIOS UNIDOS,-74.06936124999999,4.654475367000032,POINT (-74.06936124999999 4.654475367000032),LOS ALCAZARES
2007,CONCEJO,LA PAZ,18,BARRIOS UNIDOS,-74.07520913799993,4.660220166000045,POINT (-74.07520913799993 4.660220166000045),LOS ALCAZARES
2007,CONCEJO,LOS ALCAZARES,84,BARRIOS UNIDOS,-74.07035057899998,4.663748039000041,POINT (-74.07035057899998 4.663748039000041),LOS ALCAZARES
2007,CONCEJO,METROPOLIS,311,BARRIOS UNIDOS,-74.08229831399996,4.68054472700004,POINT (-74.08229831399996 4.68054472700004),DOCE DE OCTUBRE
2007,CONCEJO,PATRIA,22,BARRIOS UNIDOS,-74.06517255399996,4.679075652000051,POINT (-74.06517255399996 4.679075652000051),LOS ANDES
2007,CONCEJO,POLO CLUB,377,BARRIOS UNIDOS,-74.06070016599995,4.669161304000056,POINT (-74.06070016599995 4.669161304000056),LOS ALCAZARES
2007,CONCEJO,POPULAR MODELO,133,BARRIOS UNIDOS,-74.08165929299997,4.665450646000068,POINT (-74.08165929299997 4.665450646000068),DOCE DE OCTUBRE
2007,CONCEJO,RIONEGRO,75,BARRIOS UNIDOS,-74.06649724899995,4.684978809000029,POINT (-74.06649724899995 4.684978809000029),LOS ANDES
2007,CONCEJO,SAN FELIPE,42,BARRIOS UNIDOS,-74.06340934299999,4.666845969000065,POINT (-74.06340934299999 4.666845969000065),LOS ALCAZARES
2007,CONCEJO,SAN FERNANDO,66,BARRIOS UNIDOS,-74.07670481199995,4.672777722000035,POINT (-74.07670481199995 4.672777722000035),DOCE DE OCTUBRE
2007,CONCEJO,SANTA SOFIA,56,BARRIOS UNIDOS,-74.06707617899997,4.670677322000074,POINT (-74.06707617899997 4.670677322000074),LOS ALCAZARES
2007,CONCEJO,SIETE DE AGOSTO,107,BARRIOS UNIDOS,-74.07208126499995,4.654623555000057,POINT (-74.07208126499995 4.654623555000057),LOS ALCAZARES
2007,CONCEJO,SIMON BOLIVAR,44,BARRIOS UNIDOS,-74.08023466099996,4.675761623000028,POINT (-74.08023466099996 4.675761623000028),DOCE DE OCTUBRE
2007,CONCEJO,ALFONSO LOPEZ,64,TEUSAQUILLO,-74.100862,4.497976,POINT (-74.100862 4.497976),ALFONSO LOPEZ
2007,CONCEJO,BELALCAZAR,84,TEUSAQUILLO,-74.078779,4.6413716,POINT (-74.078779 4.6413716),GALERIAS
2007,CONCEJO,CENTRO NARIÑO,107,TEUSAQUILLO,-74.09149145199996,4.628473686000063,POINT (-74.09149145199996 4.628473686000063),QUINTA PAREDES
2007,CONCEJO,CHAPINERO,119,TEUSAQUILLO,-74.0750978,4.6511144,POINT (-74.0750978 4.6511144),GALERIAS
2007,CONCEJO,CTRO COMERCIAL GRAN ESTACION,171,TEUSAQUILLO,-74.09218032233545,4.650136146425976,POINT (-74.09218032233545 4.650136146425976),LA ESMERALDA
2007,CONCEJO,DIVINO SALVADOR,64,TEUSAQUILLO,-74.06639656599998,4.644427046000033,POINT (-74.06639656599998 4.644427046000033),GALERIAS
2007,CONCEJO,EL CAMPIN,73,TEUSAQUILLO,-74.07582905499999,4.649279934000049,POINT (-74.07582905499999 4.649279934000049),GALERIAS
2007,CONCEJO,EL SALITRE,39,TEUSAQUILLO,-74.10011001899994,4.655930620000049,POINT (-74.10011001899994 4.655930620000049),PARQUE SIMON BOLIVAR - CAN
2007,CONCEJO,GALERIAS,391,TEUSAQUILLO,-74.075995,4.6430327,POINT (-74.075995 4.6430327),GALERIAS
2007,CONCEJO,LA ESMERALDA,110,TEUSAQUILLO,-74.09103470999997,4.647253998000053,POINT (-74.09103470999997 4.647253998000053),LA ESMERALDA
2007,CONCEJO,COLEGIO LA MAGDALENA,38,TEUSAQUILLO,-74.07105250499995,4.629350958000032,POINT (-74.07105250499995 4.629350958000032),TEUSAQUILLO
2007,CONCEJO,LA SOLEDAD,377,TEUSAQUILLO,-74.0780862,4.6341867,POINT (-74.0780862 4.6341867),TEUSAQUILLO
2007,CONCEJO,NICOLAS DE FEDERMAN,230,TEUSAQUILLO,-74.08198887899994,4.648238759000037,POINT (-74.08198887899994 4.648238759000037),LA ESMERALDA
2007,CONCEJO,PABLO VI,313,TEUSAQUILLO,-74.08685655099998,4.649792883000032,POINT (-74.08685655099998 4.649792883000032),LA ESMERALDA
2007,CONCEJO,PABLO VI II ETAPA,107,TEUSAQUILLO,-74.08881135499996,4.650771604000056,POINT (-74.08881135499996 4.650771604000056),LA ESMERALDA
2007,CONCEJO,PALERMO,53,TEUSAQUILLO,-74.07408780599997,4.638043201000073,POINT (-74.07408780599997 4.638043201000073),GALERIAS
2007,CONCEJO,QUINTA PAREDES  A,86,TEUSAQUILLO,-74.09153300899999,4.63617090300005,POINT (-74.09153300899999 4.63617090300005),PARQUE SIMON BOLIVAR - CAN
2007,CONCEJO,QUINTA PAREDES  A,151,TEUSAQUILLO,-74.09153300899999,4.63617090300005,POINT (-74.09153300899999 4.63617090300005),PARQUE SIMON BOLIVAR - CAN
2007,CONCEJO,RAFAEL NUÑEZ,95,TEUSAQUILLO,-74.09262937299997,4.644623938000052,POINT (-74.09262937299997 4.644623938000052),PARQUE SIMON BOLIVAR - CAN
2007,CONCEJO,RESIDENCIAS B.C.H.,118,TEUSAQUILLO,-74.08162454299998,4.629672908000032,POINT (-74.08162454299998 4.629672908000032),QUINTA PAREDES
2007,CONCEJO,SAN LUIS,64,TEUSAQUILLO,-74.06726194899994,4.64830091400006,POINT (-74.06726194899994 4.64830091400006),GALERIAS
2007,CONCEJO,SANTA TERESITA,69,TEUSAQUILLO,-74.06879445899995,4.634295929000075,POINT (-74.06879445899995 4.634295929000075),TEUSAQUILLO
2007,CONCEJO,TEUSAQUILLO,73,TEUSAQUILLO,-74.07273435499997,4.621280332000026,POINT (-74.07273435499997 4.621280332000026),TEUSAQUILLO
2007,CONCEJO,COLSEGUROS,109,LOS MARTIRES,-74.08428456999997,4.621698653000067,POINT (-74.08428456999997 4.621698653000067),LA SABANA
2007,CONCEJO,EDUARDO SANTOS,73,LOS MARTIRES,-74.09333049699995,4.594339241000057,POINT (-74.09333049699995 4.594339241000057),SANTA ISABEL
2007,CONCEJO,EL VERGEL,44,LOS MARTIRES,-74.09426546999998,4.596321872000033,POINT (-74.09426546999998 4.596321872000033),SANTA ISABEL
2007,CONCEJO,ESTACION DE LA SABANA,23,LOS MARTIRES,-74.08335137199998,4.607028938000042,POINT (-74.08335137199998 4.607028938000042),LA SABANA
2007,CONCEJO,LA ESTANZUELA,23,LOS MARTIRES,-74.08590318299997,4.605598632000067,POINT (-74.08590318299997 4.605598632000067),LA SABANA
2007,CONCEJO,RICAURTE,51,LOS MARTIRES,-74.09447962199994,4.610112401000038,POINT (-74.09447962199994 4.610112401000038),LA SABANA
2007,CONCEJO,SAMPER MENDOZA,47,LOS MARTIRES,-74.08305313799997,4.61837266200007,POINT (-74.08305313799997 4.61837266200007),LA SABANA
2007,CONCEJO,SAN FASON,25,LOS MARTIRES,-74.08133885899997,4.612162252000076,POINT (-74.08133885899997 4.612162252000076),LA SABANA
2007,CONCEJO,SANTA FE,44,LOS MARTIRES,-74.07940438199995,4.61516279500006,POINT (-74.07940438199995 4.61516279500006),LA SABANA
2007,CONCEJO,SALON COMUNAL SANTA ISABEL,219,LOS MARTIRES,-74.10290328699995,4.599747278000052,POINT (-74.10290328699995 4.599747278000052),SANTA ISABEL
2007,CONCEJO,SALON COMUNAL VERAGUAS,44,LOS MARTIRES,-74.10320906899994,4.606667879000042,POINT (-74.10320906899994 4.606667879000042),CIUDAD MONTES
2007,CONCEJO,CIUDAD BERNA,57,ANTONIO NARINO,-74.09353678399998,4.586132712000051,POINT (-74.09353678399998 4.586132712000051),CIUDAD JARDIN
2007,CONCEJO,CIUDAD JARDIN,193,ANTONIO NARINO,-74.09646507499997,4.582211686000051,POINT (-74.09646507499997 4.582211686000051),CIUDAD JARDIN
2007,CONCEJO,LA FRAGUA,32,ANTONIO NARINO,-74.10444052099996,4.594286364000027,POINT (-74.10444052099996 4.594286364000027),RESTREPO
2007,CONCEJO,LA FRAGUITA,17,ANTONIO NARINO,-74.09889760699997,4.591921058000025,POINT (-74.09889760699997 4.591921058000025),RESTREPO
2007,CONCEJO,LUNA PARK,29,ANTONIO NARINO,-74.09726188799993,4.587194525000029,POINT (-74.09726188799993 4.587194525000029),RESTREPO
2007,CONCEJO,POLICARPA,12,ANTONIO NARINO,-74.08822097599995,4.586603001000071,POINT (-74.08822097599995 4.586603001000071),CIUDAD JARDIN
2007,CONCEJO,RESTREPO A,94,ANTONIO NARINO,-74.09690012899995,4.585244524000075,POINT (-74.09690012899995 4.585244524000075),RESTREPO
2007,CONCEJO,RESTREPO A,93,ANTONIO NARINO,-74.09690012899995,4.585244524000075,POINT (-74.09690012899995 4.585244524000075),RESTREPO
2007,CONCEJO,SALÓN COMUNAL SAN ANTONIO SUR,66,ANTONIO NARINO,-74.09567293699996,4.590876381000044,POINT (-74.09567293699996 4.590876381000044),RESTREPO
2007,CONCEJO,SANTANDER,9,ANTONIO NARINO,-74.11035550799994,4.589816232000032,POINT (-74.11035550799994 4.589816232000032),RESTREPO
2007,CONCEJO,SANTANDER SUR,22,ANTONIO NARINO,-74.11432248699998,4.590989214000047,POINT (-74.11432248699998 4.590989214000047),RESTREPO
2007,CONCEJO,SENA,79,ANTONIO NARINO,-74.11194131099995,4.595189787000038,POINT (-74.11194131099995 4.595189787000038),RESTREPO
2007,CONCEJO,SALON COMUNAL VILLA MAYOR,51,ANTONIO NARINO,-74.11921227799996,4.592108652000036,POINT (-74.11921227799996 4.592108652000036),RESTREPO
2007,CONCEJO,ALCALA,34,PUENTE ARANDA,-74.12717777899996,4.601979993000043,POINT (-74.12717777899996 4.601979993000043),MUZU
2007,CONCEJO,CARRERA CENTRO COMERCIAL,8,PUENTE ARANDA,-74.10792934599993,4.626474202000054,POINT (-74.10792934599993 4.626474202000054),SAN RAFAEL
2007,CONCEJO,CIUDAD MONTES,204,PUENTE ARANDA,-74.12029330099995,4.606158372000039,POINT (-74.12029330099995 4.606158372000039),CIUDAD MONTES
